event_date,event_month,event_bundle_sequence_id,event_timestamp,event_name,customer_id,user_pseudo_id,user_id,event_previous_timestamp,event_value_in_usd,event_server_timestamp_offset,privacy_info_analytics_storage,privacy_info_ads_storage,privacy_info_uses_transient_token,user_properties_ga_session_number,user_properties_ga_session_number_set_timestamp_micros,user_properties_ga_session_id,user_properties_ga_session_id_set_timestamp_micros,user_properties_first_open_time,user_properties_first_open_time_set_timestamp_micros,user_first_touch_timestamp,user_ltv_revenue,user_ltv_currency,device_category,device_mobile_brand_name,device_mobile_model_name,device_mobile_marketing_name,device_mobile_os_hardware_model,device_operating_system,device_operating_system_version,device_vendor_id,device_advertising_id,device_language,device_is_limited_ad_tracking,device_time_zone_offset_seconds,device_browser,device_browser_version,device_web_info_browser,device_web_info_browser_version,device_web_info_hostname,geo_continent,geo_country,geo_region,geo_city,geo_sub_continent,geo_metro,app_info_id,app_info_version,app_info_install_store,app_info_firebase_app_id,app_info_install_source,traffic_source_name,traffic_source_medium,traffic_source_source,stream_id,platform,event_dimensions_hostname,ecommerce,items,source_date,address_id,auto_earn_display,banner_description,banner_rank,banner_title,campaign,campaign_info_source,card_sub_product,change_language,coupon_id,customer_device_lat,customer_device_long,customer_lat,customer_long,customer_type,deal_title,deal_type,debug_event,deleteacount_button,delivery_address,delivery_fee,delivery_option,delivery_type,e_coupon_display,each_point_card,ecatalog_list,ecatalog_rank,ecoupon_rank,ecoupon_title,engaged_session_event,engagement_time_msec,entrances,error_message,error_value,event_id,fatal,firebase_conversion,firebase_error,firebase_event_origin,firebase_previous_class,firebase_previous_id,firebase_previous_screen,firebase_screen,firebase_screen_class,firebase_screen_id,flashdeals_rank,flashdeals_title,from_customer_name,from_customer_profile_name,ga_session_id,ga_session_number,id,ignore_referrer,item_code,latitude,longitude,link_classes,link_domain,link_url,list_card_sub_product,list_each_point_card,medium,merchant_id,message_type,offer_type,order_id,order_status,outbound,page,page_location,page_referrer,page_title,payment_method,percent_scrolled,place_id,place_lat,place_long,place_name,point_balance_display,points,points_per_unit,points_remaining,previous_app_version,previous_first_open_count,previous_os_version,primary_address,product_id,quantity,reason_id,recommendedForYou_rank,search_list_id,search_list_id_scan_and_pay,search_list_id_xstore,session_engaged,shop_list_id,sku_catagory_name,sku_group_type,sku_id,source,source_page_name,stock_code,system_app,system_app_update,tab_name,term,text_search,timestamp,to_customer_name,to_customer_profile_name,toggle,total_amount,total_point,total_points,transaction_id,transaction_status,transaction_type,unable_to_proceed,update_with_analytics,client_code,client_member_id,_dl_load_ts,_date
2022-05-27,2022-05,162,2022-05-27T18:33:43.629+0000,pointx_payandmerchant_bottom_bar,PXUdieEJ2tSBc7LU,F51A60AC085F4416B246F636099DAB85,nan,2022-05-27T13:11:41.456+0000,0,192463,Yes,Yes,No,28.0,2022-05-27 18:33:35.260,1653651214.0,2022-05-27 18:33:34.365,1970-01-20 08:06:32.400,2022-02-23 11:52:03.700,2022-02-23T11:52:03.700+0000,0.0,nan,mobile,Apple,iPhone 8 Plus,nan,"iPhone10,5",iOS,iOS 15.2,nan,97435CF4-D954-4BCB-AEB2-C0F70289D45B,en-us,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.7,nan,1:857661843901:ios:a0414a77c5f8533b490ad4,manual_install,(direct),(none),(direct),2786143021,IOS,nan,nan,nan,2022-05-27,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,nan,nan,nan,/ploy_entry_app,Flutter,-6.298838000289155e+18,0,nan,nan,nan,1653651214.0,28.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-27
2022-05-27,2022-05,164,2022-05-27T18:34:07.435+0000,mypointx_landing,PXUdieEJ2tSBc7LU,F51A60AC085F4416B246F636099DAB85,nan,2022-05-27T13:12:05.296+0000,0,280224,Yes,Yes,No,28.0,2022-05-27 18:33:35.260,1653651214.0,2022-05-27 18:33:34.365,1970-01-20 08:06:32.400,2022-02-23 11:52:03.700,2022-02-23T11:52:03.700+0000,0.0,nan,mobile,Apple,iPhone 8 Plus,nan,"iPhone10,5",iOS,iOS 15.2,nan,97435CF4-D954-4BCB-AEB2-C0F70289D45B,en-us,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.7,nan,1:857661843901:ios:a0414a77c5f8533b490ad4,manual_install,(direct),(none),(direct),2786143021,IOS,nan,nan,nan,2022-05-27,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,nan,nan,nan,/ploy_entry_app,Flutter,-6.298838000289155e+18,0,nan,nan,nan,1653651214.0,28.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-27
2022-05-27,2022-05,160,2022-05-27T13:11:49.621+0000,pointx_home_bottom_bar,PXUdieEJ2tSBc7LU,F51A60AC085F4416B246F636099DAB85,nan,2022-05-27T13:11:39.525+0000,0,248796,Yes,Yes,No,27.0,2022-05-27 13:11:16.667,1653450629.0,2022-05-25 10:50:29.723,1970-01-20 08:06:32.400,2022-02-23 11:52:03.700,2022-02-23T11:52:03.700+0000,0.0,nan,mobile,Apple,iPhone 8 Plus,nan,"iPhone10,5",iOS,iOS 15.2,nan,97435CF4-D954-4BCB-AEB2-C0F70289D45B,en-us,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.7,nan,1:857661843901:ios:a0414a77c5f8533b490ad4,manual_install,(direct),(none),(direct),2786143021,IOS,nan,nan,nan,2022-05-27,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,nan,nan,nan,/ploy_entry_app,Flutter,-3.849795673450852e+18,0,nan,nan,nan,1653450629.0,27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-27
2022-05-27,2022-05,160,2022-05-27T13:11:59.516+0000,screen_view,PXUdieEJ2tSBc7LU,F51A60AC085F4416B246F636099DAB85,nan,2022-05-27T13:11:54.199+0000,0,248796,Yes,Yes,No,27.0,2022-05-27 13:11:16.667,1653450629.0,2022-05-25 10:50:29.723,1970-01-20 08:06:32.400,2022-02-23 11:52:03.700,2022-02-23T11:52:03.700+0000,0.0,nan,mobile,Apple,iPhone 8 Plus,nan,"iPhone10,5",iOS,iOS 15.2,nan,97435CF4-D954-4BCB-AEB2-C0F70289D45B,en-us,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.7,nan,1:857661843901:ios:a0414a77c5f8533b490ad4,manual_install,(direct),(none),(direct),2786143021,IOS,nan,nan,nan,2022-05-27,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,Flutter,-3.849795673450852e+18,/bottom_navigation_page,/bottom_navigation_page,Flutter,-3.849795673450852e+18,0,nan,nan,nan,1653450629.0,27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-27
2022-05-27,2022-05,160,2022-05-27T13:12:00.358+0000,mypointx_landing,PXUdieEJ2tSBc7LU,F51A60AC085F4416B246F636099DAB85,nan,2022-05-27T13:11:35.336+0000,0,248796,Yes,Yes,No,27.0,2022-05-27 13:11:16.667,1653450629.0,2022-05-25 10:50:29.723,1970-01-20 08:06:32.400,2022-02-23 11:52:03.700,2022-02-23T11:52:03.700+0000,0.0,nan,mobile,Apple,iPhone 8 Plus,nan,"iPhone10,5",iOS,iOS 15.2,nan,97435CF4-D954-4BCB-AEB2-C0F70289D45B,en-us,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.7,nan,1:857661843901:ios:a0414a77c5f8533b490ad4,manual_install,(direct),(none),(direct),2786143021,IOS,nan,nan,nan,2022-05-27,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,nan,nan,nan,/bottom_navigation_page,Flutter,-3.849795673450852e+18,0,nan,nan,nan,1653450629.0,27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-27
2022-05-27,2022-05,159,2022-05-27T13:11:45.460+0000,user_engagement,PXUdieEJ2tSBc7LU,F51A60AC085F4416B246F636099DAB85,nan,2022-05-27T13:11:31.636+0000,0,346685,Yes,Yes,No,27.0,2022-05-27 13:11:16.667,1653450629.0,2022-05-25 10:50:29.723,1970-01-20 08:06:32.400,2022-02-23 11:52:03.700,2022-02-23T11:52:03.700+0000,0.0,nan,mobile,Apple,iPhone 8 Plus,nan,"iPhone10,5",iOS,iOS 15.2,nan,97435CF4-D954-4BCB-AEB2-C0F70289D45B,en-us,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.7,nan,1:857661843901:ios:a0414a77c5f8533b490ad4,manual_install,(direct),(none),(direct),2786143021,IOS,nan,nan,nan,2022-05-27,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,13823,0,nan,nan,nan,nan,nan,nan,auto,nan,nan,nan,/ploy_entry_app,Flutter,-3.849795673450852e+18,0,nan,nan,nan,1653450629.0,27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-27
2022-05-27,2022-05,160,2022-05-27T13:12:05.296+0000,mypointx_landing,PXUdieEJ2tSBc7LU,F51A60AC085F4416B246F636099DAB85,nan,2022-05-27T13:12:00.358+0000,0,248796,Yes,Yes,No,27.0,2022-05-27 13:11:16.667,1653450629.0,2022-05-25 10:50:29.723,1970-01-20 08:06:32.400,2022-02-23 11:52:03.700,2022-02-23T11:52:03.700+0000,0.0,nan,mobile,Apple,iPhone 8 Plus,nan,"iPhone10,5",iOS,iOS 15.2,nan,97435CF4-D954-4BCB-AEB2-C0F70289D45B,en-us,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.7,nan,1:857661843901:ios:a0414a77c5f8533b490ad4,manual_install,(direct),(none),(direct),2786143021,IOS,nan,nan,nan,2022-05-27,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,nan,nan,nan,/bottom_navigation_page,Flutter,-3.849795673450852e+18,0,nan,nan,nan,1653450629.0,27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-27
2022-05-27,2022-05,161,2022-05-27T18:33:35.463+0000,screen_view,PXUdieEJ2tSBc7LU,F51A60AC085F4416B246F636099DAB85,nan,2022-05-27T18:33:34.981+0000,0,192462,Yes,Yes,No,28.0,2022-05-27 18:33:35.260,1653651214.0,2022-05-27 18:33:34.365,1970-01-20 08:06:32.400,2022-02-23 11:52:03.700,2022-02-23T11:52:03.700+0000,0.0,nan,mobile,Apple,iPhone 8 Plus,nan,"iPhone10,5",iOS,iOS 15.2,nan,97435CF4-D954-4BCB-AEB2-C0F70289D45B,en-us,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.7,nan,1:857661843901:ios:a0414a77c5f8533b490ad4,manual_install,(direct),(none),(direct),2786143021,IOS,nan,nan,nan,2022-05-27,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,FlutterViewController,-6.298838000289155e+18,nan,/ploy_entry_app,Flutter,-6.298838000289155e+18,0,nan,nan,nan,1653651214.0,28.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-27
2022-05-27,2022-05,162,2022-05-27T18:33:49.481+0000,virtualmall_landing,PXUdieEJ2tSBc7LU,F51A60AC085F4416B246F636099DAB85,nan,2022-05-27T13:11:42.200+0000,0,192463,Yes,Yes,No,28.0,2022-05-27 18:33:35.260,1653651214.0,2022-05-27 18:33:34.365,1970-01-20 08:06:32.400,2022-02-23 11:52:03.700,2022-02-23T11:52:03.700+0000,0.0,nan,mobile,Apple,iPhone 8 Plus,nan,"iPhone10,5",iOS,iOS 15.2,nan,97435CF4-D954-4BCB-AEB2-C0F70289D45B,en-us,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.7,nan,1:857661843901:ios:a0414a77c5f8533b490ad4,manual_install,(direct),(none),(direct),2786143021,IOS,nan,nan,nan,2022-05-27,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,nan,nan,nan,/ploy_entry_app,Flutter,-6.298838000289155e+18,0,nan,nan,nan,1653651214.0,28.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-27
2022-05-27,2022-05,164,2022-05-27T18:34:10.527+0000,user_engagement,PXUdieEJ2tSBc7LU,F51A60AC085F4416B246F636099DAB85,nan,2022-05-27T18:34:03.465+0000,0,280224,Yes,Yes,No,28.0,2022-05-27 18:33:35.260,1653651214.0,2022-05-27 18:33:34.365,1970-01-20 08:06:32.400,2022-02-23 11:52:03.700,2022-02-23T11:52:03.700+0000,0.0,nan,mobile,Apple,iPhone 8 Plus,nan,"iPhone10,5",iOS,iOS 15.2,nan,97435CF4-D954-4BCB-AEB2-C0F70289D45B,en-us,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.7,nan,1:857661843901:ios:a0414a77c5f8533b490ad4,manual_install,(direct),(none),(direct),2786143021,IOS,nan,nan,nan,2022-05-27,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,4646,0,nan,nan,nan,nan,nan,nan,auto,nan,nan,nan,/ploy_entry_app,Flutter,-6.298838000289155e+18,0,nan,nan,nan,1653651214.0,28.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-27
2022-05-27,2022-05,157,2022-05-27T13:11:15.688+0000,screen_view,PXUdieEJ2tSBc7LU,F51A60AC085F4416B246F636099DAB85,nan,2022-05-24T11:23:44.115+0000,0,234103,Yes,Yes,No,27.0,2022-05-27 13:11:16.667,1653450629.0,2022-05-25 10:50:29.723,1970-01-20 08:06:32.400,2022-02-23 11:52:03.700,2022-02-23T11:52:03.700+0000,0.0,nan,mobile,Apple,iPhone 8 Plus,nan,"iPhone10,5",iOS,iOS 15.2,nan,97435CF4-D954-4BCB-AEB2-C0F70289D45B,en-us,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.7,nan,1:857661843901:ios:a0414a77c5f8533b490ad4,manual_install,(direct),(none),(direct),2786143021,IOS,nan,nan,nan,2022-05-27,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,1,nan,nan,nan,nan,nan,nan,auto,nan,nan,nan,nan,FlutterViewController,-3.849795673450852e+18,0,nan,nan,nan,1653450629.0,27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-27
2022-05-27,2022-05,160,2022-05-27T13:11:52.643+0000,pointx_highlights_viewall,PXUdieEJ2tSBc7LU,F51A60AC085F4416B246F636099DAB85,nan,2022-02-25T10:03:02.160+0000,0,248796,Yes,Yes,No,27.0,2022-05-27 13:11:16.667,1653450629.0,2022-05-25 10:50:29.723,1970-01-20 08:06:32.400,2022-02-23 11:52:03.700,2022-02-23T11:52:03.700+0000,0.0,nan,mobile,Apple,iPhone 8 Plus,nan,"iPhone10,5",iOS,iOS 15.2,nan,97435CF4-D954-4BCB-AEB2-C0F70289D45B,en-us,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.7,nan,1:857661843901:ios:a0414a77c5f8533b490ad4,manual_install,(direct),(none),(direct),2786143021,IOS,nan,nan,nan,2022-05-27,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,nan,nan,nan,/ploy_entry_app,Flutter,-3.849795673450852e+18,0,nan,nan,nan,1653450629.0,27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-27
2022-05-27,2022-05,160,2022-05-27T13:11:57.285+0000,pointx_dealoftheday_landing,PXUdieEJ2tSBc7LU,F51A60AC085F4416B246F636099DAB85,nan,2022-05-27T13:11:56.672+0000,0,248796,Yes,Yes,No,27.0,2022-05-27 13:11:16.667,1653450629.0,2022-05-25 10:50:29.723,1970-01-20 08:06:32.400,2022-02-23 11:52:03.700,2022-02-23T11:52:03.700+0000,0.0,nan,mobile,Apple,iPhone 8 Plus,nan,"iPhone10,5",iOS,iOS 15.2,nan,97435CF4-D954-4BCB-AEB2-C0F70289D45B,en-us,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.7,nan,1:857661843901:ios:a0414a77c5f8533b490ad4,manual_install,(direct),(none),(direct),2786143021,IOS,nan,nan,nan,2022-05-27,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,nan,nan,nan,/bottom_navigation_page,Flutter,-3.849795673450852e+18,0,nan,nan,nan,1653450629.0,27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-27
2022-05-27,2022-05,158,2022-05-27T13:11:16.752+0000,screen_view,PXUdieEJ2tSBc7LU,F51A60AC085F4416B246F636099DAB85,nan,2022-05-27T13:11:16.655+0000,0,234104,Yes,Yes,No,27.0,2022-05-27 13:11:16.667,1653450629.0,2022-05-25 10:50:29.723,1970-01-20 08:06:32.400,2022-02-23 11:52:03.700,2022-02-23T11:52:03.700+0000,0.0,nan,mobile,Apple,iPhone 8 Plus,nan,"iPhone10,5",iOS,iOS 15.2,nan,97435CF4-D954-4BCB-AEB2-C0F70289D45B,en-us,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.7,nan,1:857661843901:ios:a0414a77c5f8533b490ad4,manual_install,(direct),(none),(direct),2786143021,IOS,nan,nan,nan,2022-05-27,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,Flutter,-3.849795673450852e+18,/ploy_entry_app,/verify_pin_screen,Flutter,-3.849795673450852e+18,0,nan,nan,nan,1653450629.0,27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-27
2022-05-27,2022-05,159,2022-05-27T13:11:42.200+0000,virtualmall_landing,PXUdieEJ2tSBc7LU,F51A60AC085F4416B246F636099DAB85,nan,2022-05-24T11:23:29.932+0000,0,346685,Yes,Yes,No,27.0,2022-05-27 13:11:16.667,1653450629.0,2022-05-25 10:50:29.723,1970-01-20 08:06:32.400,2022-02-23 11:52:03.700,2022-02-23T11:52:03.700+0000,0.0,nan,mobile,Apple,iPhone 8 Plus,nan,"iPhone10,5",iOS,iOS 15.2,nan,97435CF4-D954-4BCB-AEB2-C0F70289D45B,en-us,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.7,nan,1:857661843901:ios:a0414a77c5f8533b490ad4,manual_install,(direct),(none),(direct),2786143021,IOS,nan,nan,nan,2022-05-27,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,nan,nan,nan,/ploy_entry_app,Flutter,-3.849795673450852e+18,0,nan,nan,nan,1653450629.0,27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-27
